# Citation/License/Copyright:,"LeBauer, David, Michael Dietze, Rob Kooper, Steven Long, Patrick Mulrooney, Gareth Scott Rohde, Dan Wang (2010).  Biofuel Ecophysiological Traits and Yields Database (BETYdb), Energy Biosciences Institute, University of Illinois at Urbana-Champaign.  doi:10.13012/J8H41PB9
All public data in BETYdb is made available under the Open Data Commons Attribution License (ODC-By) v1.0. You are free to share, create, and adapt its contents.  Data with an access_level field and value &lt;= 2 is not covered by this license but may be available for use with consent.
Copyright © 2010-2014 Energy Biosciences Institute"
#
# Contact:,betydb@gmail.com
#
# SQL query:,"SELECT ""traits_and_yields_view"".* FROM ""traits_and_yields_view""  WHERE (traits_and_yields_view.access_level >= 4) AND (checked >= 1)"
#
# Time of query:,2017-05-26 16:33:16 UTC
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Sep 3,Time Level of Confidence Unknown,9,1994,1994-09-02 19:00:00 -0500,5.0,height,2.93,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Oct 1,Time Level of Confidence Unknown,10,1994,1994-09-30 19:00:00 -0500,5.0,height,3.62,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 May 14,Time Level of Confidence Unknown,5,1994,1994-05-13 19:00:00 -0500,5.0,height,1.19,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jun 10,Time Level of Confidence Unknown,6,1994,1994-06-09 19:00:00 -0500,5.0,height,1.80,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jul 8,Time Level of Confidence Unknown,7,1994,1994-07-07 19:00:00 -0500,5.0,height,2.37,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Aug 6,Time Level of Confidence Unknown,8,1994,1994-08-05 19:00:00 -0500,5.0,height,2.78,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Sep 3,Time Level of Confidence Unknown,9,1994,1994-09-02 19:00:00 -0500,5.0,height,2.72,m,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Oct 1,Time Level of Confidence Unknown,10,1994,1994-09-30 19:00:00 -0500,5.0,height,3.49,m,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Apr 30, 1994",Time Level of Confidence Unknown,4,1994,1994-04-29 19:00:00 -0500,5.5,LAI,0.0120,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of May 7, 1994",Time Level of Confidence Unknown,5,1994,1994-05-06 19:00:00 -0500,5.5,LAI,0.139,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of May 15, 1994",Time Level of Confidence Unknown,5,1994,1994-05-14 19:00:00 -0500,5.5,LAI,0.227,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of May 22, 1994",Time Level of Confidence Unknown,5,1994,1994-05-21 19:00:00 -0500,5.5,LAI,0.374,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of May 29, 1994",Time Level of Confidence Unknown,5,1994,1994-05-28 19:00:00 -0500,5.5,LAI,0.530,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jun 5, 1994",Time Level of Confidence Unknown,6,1994,1994-06-04 19:00:00 -0500,5.5,LAI,0.676,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jun 12, 1994",Time Level of Confidence Unknown,6,1994,1994-06-11 19:00:00 -0500,5.5,LAI,0.823,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jun 19, 1994",Time Level of Confidence Unknown,6,1994,1994-06-18 19:00:00 -0500,5.5,LAI,1.04,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jun 26, 1994",Time Level of Confidence Unknown,6,1994,1994-06-25 19:00:00 -0500,5.5,LAI,1.22,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jul 3, 1994",Time Level of Confidence Unknown,7,1994,1994-07-02 19:00:00 -0500,5.5,LAI,1.46,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jul 10, 1994",Time Level of Confidence Unknown,7,1994,1994-07-09 19:00:00 -0500,5.5,LAI,1.67,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jul 17, 1994",Time Level of Confidence Unknown,7,1994,1994-07-16 19:00:00 -0500,5.5,LAI,1.94,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jul 24, 1994",Time Level of Confidence Unknown,7,1994,1994-07-23 19:00:00 -0500,5.5,LAI,2.18,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Jul 31, 1994",Time Level of Confidence Unknown,7,1994,1994-07-30 19:00:00 -0500,5.5,LAI,2.43,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Aug 7, 1994",Time Level of Confidence Unknown,8,1994,1994-08-06 19:00:00 -0500,5.5,LAI,2.67,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Aug 14, 1994",Time Level of Confidence Unknown,8,1994,1994-08-13 19:00:00 -0500,5.5,LAI,2.88,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Aug 21, 1994",Time Level of Confidence Unknown,8,1994,1994-08-20 19:00:00 -0500,5.5,LAI,3.11,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Aug 28, 1994",Time Level of Confidence Unknown,8,1994,1994-08-27 19:00:00 -0500,5.5,LAI,3.33,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Sep 4, 1994",Time Level of Confidence Unknown,9,1994,1994-09-03 19:00:00 -0500,5.5,LAI,3.54,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Sep 10, 1994",Time Level of Confidence Unknown,9,1994,1994-09-09 19:00:00 -0500,5.5,LAI,3.72,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Sep 17, 1994",Time Level of Confidence Unknown,9,1994,1994-09-16 19:00:00 -0500,5.5,LAI,3.89,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Sep 24, 1994",Time Level of Confidence Unknown,9,1994,1994-09-23 19:00:00 -0500,5.5,LAI,4.04,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Oct 1, 1994",Time Level of Confidence Unknown,10,1994,1994-09-30 19:00:00 -0500,5.5,LAI,4.19,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Oct 8, 1994",Time Level of Confidence Unknown,10,1994,1994-10-07 19:00:00 -0500,5.5,LAI,4.32,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus sinensis,Chinese silvergrass,Miscanthus,unspecified M. sinensis genotype,Clifton-Brown,1997,observational,"Week of Oct 15, 1994",Time Level of Confidence Unknown,10,1994,1994-10-14 19:00:00 -0500,5.5,LAI,4.41,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of May 1, 1994",Time Level of Confidence Unknown,5,1994,1994-04-30 19:00:00 -0500,5.5,LAI,0.0194,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of May 8, 1994",Time Level of Confidence Unknown,5,1994,1994-05-07 19:00:00 -0500,5.5,LAI,0.165,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of May 15, 1994",Time Level of Confidence Unknown,5,1994,1994-05-14 19:00:00 -0500,5.5,LAI,0.320,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of May 23, 1994",Time Level of Confidence Unknown,5,1994,1994-05-22 19:00:00 -0500,5.5,LAI,0.494,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of May 30, 1994",Time Level of Confidence Unknown,5,1994,1994-05-29 19:00:00 -0500,5.5,LAI,0.698,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jun 5, 1994",Time Level of Confidence Unknown,6,1994,1994-06-04 19:00:00 -0500,5.5,LAI,0.901,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jun 13, 1994",Time Level of Confidence Unknown,6,1994,1994-06-12 19:00:00 -0500,5.5,LAI,1.12,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jun 19, 1994",Time Level of Confidence Unknown,6,1994,1994-06-18 19:00:00 -0500,5.5,LAI,1.38,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jun 27, 1994",Time Level of Confidence Unknown,6,1994,1994-06-26 19:00:00 -0500,5.5,LAI,1.65,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jul 3, 1994",Time Level of Confidence Unknown,7,1994,1994-07-02 19:00:00 -0500,5.5,LAI,1.92,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jul 10, 1994",Time Level of Confidence Unknown,7,1994,1994-07-09 19:00:00 -0500,5.5,LAI,2.24,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jul 17, 1994",Time Level of Confidence Unknown,7,1994,1994-07-16 19:00:00 -0500,5.5,LAI,2.56,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jul 23, 1994",Time Level of Confidence Unknown,7,1994,1994-07-22 19:00:00 -0500,5.5,LAI,2.90,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Jul 31, 1994",Time Level of Confidence Unknown,7,1994,1994-07-30 19:00:00 -0500,5.5,LAI,3.24,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Aug 7, 1994",Time Level of Confidence Unknown,8,1994,1994-08-06 19:00:00 -0500,5.5,LAI,3.55,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Aug 13, 1994",Time Level of Confidence Unknown,8,1994,1994-08-12 19:00:00 -0500,5.5,LAI,3.81,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Aug 21, 1994",Time Level of Confidence Unknown,8,1994,1994-08-20 19:00:00 -0500,5.5,LAI,4.11,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Aug 27, 1994",Time Level of Confidence Unknown,8,1994,1994-08-26 19:00:00 -0500,5.5,LAI,4.40,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Sep 3, 1994",Time Level of Confidence Unknown,9,1994,1994-09-02 19:00:00 -0500,5.5,LAI,4.68,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Sep 10, 1994",Time Level of Confidence Unknown,9,1994,1994-09-09 19:00:00 -0500,5.5,LAI,4.92,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Sep 17, 1994",Time Level of Confidence Unknown,9,1994,1994-09-16 19:00:00 -0500,5.5,LAI,5.13,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Sep 24, 1994",Time Level of Confidence Unknown,9,1994,1994-09-23 19:00:00 -0500,5.5,LAI,5.33,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Oct 1, 1994",Time Level of Confidence Unknown,10,1994,1994-09-30 19:00:00 -0500,5.5,LAI,5.50,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Oct 8, 1994",Time Level of Confidence Unknown,10,1994,1994-10-07 19:00:00 -0500,5.5,LAI,5.67,m2 leaf m-2 ground,"","",[missing],"","",""
checked,University of Dublin,Dublin 2,53.33,-6.25,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Clifton-Brown,1997,observational,"Week of Oct 15, 1994",Time Level of Confidence Unknown,10,1994,1994-10-14 19:00:00 -0500,5.5,LAI,5.81,m2 leaf m-2 ground,"","",[missing],"","",""
checked,"",Rhine valley,50.00,7.85,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Neukirchen,1999,observational,April 1992,Time Level of Confidence Unknown,4,1992,1992-04-14 19:00:00 -0500,6.0,soilK,37.0,mg kg-1 soil-1,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 May 14,Time Level of Confidence Unknown,5,1994,1994-05-13 19:00:00 -0500,5.0,LAI,3.02,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Mar 31,Time Level of Confidence Unknown,3,1994,1994-03-30 18:00:00 -0600,5.0,LAI,0.460,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 May 14,Time Level of Confidence Unknown,5,1994,1994-05-13 19:00:00 -0500,5.0,LAI,3.02,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jun 10,Time Level of Confidence Unknown,6,1994,1994-06-09 19:00:00 -0500,5.0,LAI,1.59,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jul 9,Time Level of Confidence Unknown,7,1994,1994-07-08 19:00:00 -0500,5.0,LAI,0.00,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Mar 31,Time Level of Confidence Unknown,3,1994,1994-03-30 18:00:00 -0600,5.0,LAI,0.320,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 May 14,Time Level of Confidence Unknown,5,1994,1994-05-13 19:00:00 -0500,5.0,LAI,1.27,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jun 10,Time Level of Confidence Unknown,6,1994,1994-06-09 19:00:00 -0500,5.0,LAI,2.45,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jul 9,Time Level of Confidence Unknown,7,1994,1994-07-08 19:00:00 -0500,5.0,LAI,2.15,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Aug 6,Time Level of Confidence Unknown,8,1994,1994-08-05 19:00:00 -0500,5.0,LAI,4.46,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Aug 15,Time Level of Confidence Unknown,8,1994,1994-08-14 19:00:00 -0500,5.0,LAI,3.64,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Sep 3,Time Level of Confidence Unknown,9,1994,1994-09-02 19:00:00 -0500,5.0,LAI,3.68,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Mar 31,Time Level of Confidence Unknown,3,1994,1994-03-30 18:00:00 -0600,5.0,LAI,0.460,m2 leaf m-2 ground,"","",[missing],"","",""
checked,Sperchiada area,Lamia,38.91,22.44,Miscanthus × giganteus,Giant Miscanthus,Miscanthus,unnamed,Danalatos,1998,"",1994 Jun 10,Time Level of Confidence Unknown,6,1994,1994-06-09 19:00:00 -0500,5.0,LAI,2.80,m2 leaf m-2 ground,"","",[missing],"","",""
